LegId,AirlineCode,AircraftRegistration,FlightNumber,Suffix,DepartureStation,ArrivalStation,STDDate,STDTime,ATDDate,ATDTime,STDDateLocal,STDTimeLocal,ATDDateLocal,ATDTimeLocal,STADate,STATime,ATADate,ATATime,STADateLocal,STATimeLocal,ATADateLocal,ATATimeLocal
"13063504,KL,PHBXG,1609,"" "",AMS,FCO,2017-01-04,20:00:00,2017-01-04,20:20:00,NULL,NULL,NULL,NULL,2017-01-04,22:10:00,2017-01-04,22:16:00,NULL,NULL,NULL,NULL"
"13058458,KL,PHBCB,1597,"" "",AMS,FCO,NULL,NULL,NULL,NULL,2017-01-01,06:50:00,2017-01-01,06:50:00,NULL,NULL,NULL,NULL,2017-01-01,09:15:00,2017-01-01,08:52:00"
"13058460,KL,PHBXL,1601,"" "",AMS,FCO,NULL,NULL,NULL,NULL,2017-01-01,09:55:00,2017-01-01,10:16:00,NULL,NULL,NULL,NULL,2017-01-01,12:10:00,2017-01-01,12:18:00"
"13064738,KL,PHBXT,1607,"" "",AMS,FCO,2017-01-03,15:55:00,2017-01-03,15:59:00,NULL,NULL,NULL,NULL,2017-01-03,18:10:00,2017-01-03,17:59:00,NULL,NULL,NULL,NULL"
"13064740,KL,PHBCE,1609,"" "",AMS,FCO,2017-01-03,20:00:00,2017-01-03,20:28:00,NULL,NULL,NULL,NULL,2017-01-03,22:10:00,2017-01-03,22:26:00,NULL,NULL,NULL,NULL"
"13057252,KL,PHBGC,1609,"" "",AMS,FCO,2017-01-02,20:00:00,2017-01-02,20:35:00,NULL,NULL,NULL,NULL,2017-01-02,22:10:00,2017-01-02,22:39:00,NULL,NULL,NULL,NULL"
"13057246,KL,PHBXK,1597,"" "",AMS,FCO,NULL,NULL,NULL,NULL,2017-01-02,06:50:00,2017-01-02,07:21:00,NULL,NULL,NULL,NULL,2017-01-02,09:15:00,2017-01-02,09:31:00"
"13056932,KL,PHBQD,757,"" "",AMS,PTY,NULL,NULL,NULL,NULL,2017-01-02,11:25:00,2017-01-02,12:02:00,NULL,NULL,NULL,NULL,2017-01-02,16:40:00,2017-01-02,16:12:00"
"13056425,KL,PHBQA,810,"" "",CGK,KUL,2017-01-02,12:25:00,2017-01-02,12:42:00,NULL,NULL,NULL,NULL,2017-01-02,14:30:00,2017-01-02,14:56:00,NULL,NULL,NULL,NULL"
"13062751,KL,PHBQH,810,"" "",CGK,KUL,2017-01-04,12:25:00,2017-01-04,12:26:00,NULL,NULL,NULL,NULL,2017-01-04,14:30:00,2017-01-04,14:30:00,NULL,NULL,NULL,NULL"
"13063981,KL,PHBVK,810,"" "",CGK,KUL,2017-01-03,12:25:00,2017-01-03,12:35:00,NULL,NULL,NULL,NULL,2017-01-03,14:30:00,2017-01-03,14:31:00,NULL,NULL,NULL,NULL"
"13075437,KL,PHBVI,810,"" "",CGK,KUL,2017-01-05,12:25:00,2017-01-05,12:23:00,NULL,NULL,NULL,NULL,2017-01-05,14:30:00,2017-01-05,14:22:00,NULL,NULL,NULL,NULL"
"13057753,KL,PHBVP,810,"" "",CGK,KUL,2017-01-01,12:25:00,2017-01-01,12:23:00,NULL,NULL,NULL,NULL,2017-01-01,14:30:00,2017-01-01,14:58:00,NULL,NULL,NULL,NULL"
"13063209,KL,PHBHF,811,"" "",AMS,KUL,NULL,NULL,NULL,NULL,2017-01-04,11:55:00,2017-01-04,12:21:00,NULL,NULL,NULL,NULL,2017-01-05,07:00:00,2017-01-05,06:52:00"
"13023280,KL,PHBVP,809,"" "",AMS,KUL,2016-12-31,19:45:00,2016-12-31,20:03:00,NULL,NULL,NULL,NULL,2017-01-01,07:50:00,2017-01-01,07:33:00,NULL,NULL,NULL,NULL"
"13056934,KL,PHBHA,811,"" "",AMS,KUL,NULL,NULL,NULL,NULL,2017-01-02,11:55:00,2017-01-02,12:28:00,NULL,NULL,NULL,NULL,2017-01-03,07:00:00,2017-01-03,07:03:00"
"13052655,KL,PHBVP,809,"" "",AMS,KUL,2017-01-05,19:45:00,2017-01-05,19:53:00,NULL,NULL,NULL,NULL,2017-01-06,07:50:00,2017-01-06,07:31:00,NULL,NULL,NULL,NULL"
"13046633,KL,PHBVI,809,"" "",AMS,KUL,2017-01-04,19:45:00,2017-01-04,19:51:00,NULL,NULL,NULL,NULL,2017-01-05,07:50:00,2017-01-05,07:21:00,NULL,NULL,NULL,NULL"
"13040533,KL,PHBQH,809,"" "",AMS,KUL,2017-01-03,19:45:00,2017-01-03,20:02:00,NULL,NULL,NULL,NULL,2017-01-04,07:50:00,2017-01-04,07:29:00,NULL,NULL,NULL,NULL"
"13034373,KL,PHBVK,809,"" "",AMS,KUL,2017-01-02,19:45:00,2017-01-02,20:29:00,NULL,NULL,NULL,NULL,2017-01-03,07:50:00,2017-01-03,08:04:00,NULL,NULL,NULL,NULL"
"13029547,KL,PHBQA,809,"" "",AMS,KUL,2017-01-01,19:45:00,2017-01-01,20:19:00,NULL,NULL,NULL,NULL,2017-01-02,07:50:00,2017-01-02,08:30:00,NULL,NULL,NULL,NULL"
"13076001,KL,PHBXD,1106,"" "",ARN,GOT,NULL,NULL,NULL,NULL,2017-01-05,06:20:00,2017-01-05,06:13:00,NULL,NULL,NULL,NULL,2017-01-05,07:25:00,2017-01-05,07:19:00"
"13076037,KL,PHEZV,1155,"" "",AMS,GOT,2017-01-05,11:10:00,2017-01-05,11:13:00,NULL,NULL,NULL,NULL,2017-01-05,12:40:00,2017-01-05,12:50:00,NULL,NULL,NULL,NULL"
"13076039,KL,PHBXG,1159,"" "",AMS,GOT,2017-01-05,14:25:00,2017-01-05,14:22:00,NULL,NULL,NULL,NULL,2017-01-05,15:55:00,2017-01-05,15:57:00,NULL,NULL,NULL,NULL"
"13076041,KL,PHBXF,1163,"" "",AMS,GOT,2017-01-05,19:50:00,2017-01-05,19:45:00,NULL,NULL,NULL,NULL,2017-01-05,21:20:00,2017-01-05,21:24:00,NULL,NULL,NULL,NULL"
"13076035,KL,PHEXD,1153,"" "",AMS,GOT,NULL,NULL,NULL,NULL,2017-01-05,08:05:00,2017-01-05,08:07:00,NULL,NULL,NULL,NULL,2017-01-05,09:35:00,2017-01-05,09:45:00"
"13064544,KL,PHEZL,1153,"" "",AMS,GOT,NULL,NULL,NULL,NULL,2017-01-03,08:05:00,2017-01-03,08:03:00,NULL,NULL,NULL,NULL,2017-01-03,09:35:00,2017-01-03,09:34:00"
"13058308,KL,PHBXV,1159,"" "",AMS,GOT,2017-01-01,14:25:00,2017-01-01,14:30:00,NULL,NULL,NULL,NULL,2017-01-01,15:55:00,2017-01-01,15:53:00,NULL,NULL,NULL,NULL"
"13058310,KL,PHBXU,1163,"" "",AMS,GOT,2017-01-01,19:50:00,2017-01-01,19:57:00,NULL,NULL,NULL,NULL,2017-01-01,21:20:00,2017-01-01,21:14:00,NULL,NULL,NULL,NULL"
"13063318,KL,PHBCE,1159,"" "",AMS,GOT,2017-01-04,14:25:00,2017-01-04,14:25:00,NULL,NULL,NULL,NULL,2017-01-04,15:55:00,2017-01-04,16:05:00,NULL,NULL,NULL,NULL"
"13057048,KL,PHEZS,1153,"" "",AMS,GOT,NULL,NULL,NULL,NULL,2017-01-02,08:05:00,2017-01-02,08:03:00,NULL,NULL,NULL,NULL,2017-01-02,09:35:00,2017-01-02,09:35:00"
"13057050,KL,PHEXA,1155,"" "",AMS,GOT,2017-01-02,11:10:00,2017-01-02,11:28:00,NULL,NULL,NULL,NULL,2017-01-02,12:40:00,2017-01-02,12:59:00,NULL,NULL,NULL,NULL"
"13057052,KL,PHBXC,1159,"" "",AMS,GOT,2017-01-02,14:25:00,2017-01-02,14:36:00,NULL,NULL,NULL,NULL,2017-01-02,15:55:00,2017-01-02,16:14:00,NULL,NULL,NULL,NULL"
"13057054,KL,PHBGP,1163,"" "",AMS,GOT,2017-01-02,19:50:00,2017-01-02,19:58:00,NULL,NULL,NULL,NULL,2017-01-02,21:20:00,2017-01-02,21:34:00,NULL,NULL,NULL,NULL"
"13058306,KL,PHEZY,1155,"" "",AMS,GOT,2017-01-01,11:10:00,2017-01-01,11:08:00,NULL,NULL,NULL,NULL,2017-01-01,12:40:00,2017-01-01,12:24:00,NULL,NULL,NULL,NULL"
"13064546,KL,PHEZA,1155,"" "",AMS,GOT,2017-01-03,11:10:00,2017-01-03,11:09:00,NULL,NULL,NULL,NULL,2017-01-03,12:40:00,2017-01-03,12:42:00,NULL,NULL,NULL,NULL"
"13064548,KL,PHBXW,1159,"" "",AMS,GOT,2017-01-03,14:25:00,2017-01-03,14:34:00,NULL,NULL,NULL,NULL,2017-01-03,15:55:00,2017-01-03,16:02:00,NULL,NULL,NULL,NULL"
"13064550,KL,PHBGD,1163,"" "",AMS,GOT,2017-01-03,19:50:00,2017-01-03,19:53:00,NULL,NULL,NULL,NULL,2017-01-03,21:20:00,2017-01-03,21:19:00,NULL,NULL,NULL,NULL"
"13063320,KL,PHBGH,1163,"" "",AMS,GOT,2017-01-04,19:50:00,2017-01-04,19:48:00,NULL,NULL,NULL,NULL,2017-01-04,21:20:00,2017-01-04,21:25:00,NULL,NULL,NULL,NULL"
"13063314,KL,PHEZZ,1153,"" "",AMS,GOT,NULL,NULL,NULL,NULL,2017-01-04,08:05:00,2017-01-04,08:06:00,NULL,NULL,NULL,NULL,2017-01-04,09:35:00,2017-01-04,09:40:00"
"13063316,KL,PHEZF,1155,"" "",AMS,GOT,2017-01-04,11:10:00,2017-01-04,11:09:00,NULL,NULL,NULL,NULL,2017-01-04,12:40:00,2017-01-04,12:39:00,NULL,NULL,NULL,NULL"
"13076291,KL,PHEXE,1739,"" "",AMS,LUX,NULL,NULL,NULL,NULL,2017-01-05,09:30:00,2017-01-05,09:47:00,NULL,NULL,NULL,NULL,2017-01-05,10:30:00,2017-01-05,10:35:00"
"13076293,KL,PHEZC,1745,"" "",AMS,LUX,2017-01-05,15:35:00,2017-01-05,15:35:00,NULL,NULL,NULL,NULL,2017-01-05,16:35:00,2017-01-05,16:19:00,NULL,NULL,NULL,NULL"
"13076295,KL,PHEXJ,1749,"" "",AMS,LUX,2017-01-05,20:20:00,2017-01-05,20:20:00,NULL,NULL,NULL,NULL,2017-01-05,21:20:00,2017-01-05,21:35:00,NULL,NULL,NULL,NULL"
"13064805,KL,PHEXJ,1749,"" "",AMS,LUX,2017-01-03,20:20:00,2017-01-03,20:31:00,NULL,NULL,NULL,NULL,2017-01-03,21:20:00,2017-01-03,21:20:00,NULL,NULL,NULL,NULL"
"13064801,KL,PHEXD,1739,"" "",AMS,LUX,NULL,NULL,NULL,NULL,2017-01-03,09:30:00,2017-01-03,09:37:00,NULL,NULL,NULL,NULL,2017-01-03,10:30:00,2017-01-03,10:29:00"
"13064803,KL,PHEXF,1745,"" "",AMS,LUX,2017-01-03,15:35:00,2017-01-03,15:47:00,NULL,NULL,NULL,NULL,2017-01-03,16:35:00,2017-01-03,16:37:00,NULL,NULL,NULL,NULL"
"13057315,KL,PHEZC,1739,"" "",AMS,LUX,NULL,NULL,NULL,NULL,2017-01-02,09:30:00,2017-01-02,09:53:00,NULL,NULL,NULL,NULL,2017-01-02,10:30:00,2017-01-02,10:41:00"
"13057317,KL,PHEZZ,1745,"" "",AMS,LUX,2017-01-02,15:35:00,2017-01-02,15:43:00,NULL,NULL,NULL,NULL,2017-01-02,16:35:00,2017-01-02,16:31:00,NULL,NULL,NULL,NULL"
"13063567,KL,PHEZA,1739,"" "",AMS,LUX,NULL,NULL,NULL,NULL,2017-01-04,09:30:00,2017-01-04,09:34:00,NULL,NULL,NULL,NULL,2017-01-04,10:30:00,2017-01-04,10:26:00"
"13063569,KL,PHEZC,1745,"" "",AMS,LUX,2017-01-04,15:35:00,2017-01-04,15:42:00,NULL,NULL,NULL,NULL,2017-01-04,16:35:00,2017-01-04,16:24:00,NULL,NULL,NULL,NULL"
"13063571,KL,PHEXJ,1749,"" "",AMS,LUX,2017-01-04,20:20:00,2017-01-04,20:27:00,NULL,NULL,NULL,NULL,2017-01-04,21:20:00,2017-01-04,21:14:00,NULL,NULL,NULL,NULL"
"13058524,KL,PHEZP,1739,"" "",AMS,LUX,NULL,NULL,NULL,NULL,2017-01-01,09:30:00,2017-01-01,09:28:00,NULL,NULL,NULL,NULL,2017-01-01,10:30:00,2017-01-01,10:20:00"
"13075915,KL,PHAON,681,"" "",AMS,YVR,2017-01-05,12:00:00,2017-01-05,12:05:00,NULL,NULL,NULL,NULL,2017-01-05,21:50:00,2017-01-05,21:48:00,NULL,NULL,NULL,NULL"
"13056924,KL,PHAOM,681,"" "",AMS,YVR,2017-01-02,12:00:00,2017-01-02,12:42:00,NULL,NULL,NULL,NULL,2017-01-02,21:50:00,2017-01-02,22:22:00,NULL,NULL,NULL,NULL"
"13063200,KL,PHAON,681,"" "",AMS,YVR,2017-01-04,12:00:00,2017-01-04,12:26:00,NULL,NULL,NULL,NULL,2017-01-04,21:50:00,2017-01-04,22:14:00,NULL,NULL,NULL,NULL"
"13075917,KL,PHBFW,691,"" "",AMS,YYZ,2017-01-05,12:30:00,2017-01-05,12:33:00,NULL,NULL,NULL,NULL,2017-01-05,20:40:00,2017-01-05,20:35:00,NULL,NULL,NULL,NULL"
"13058207,KL,PHBFB,691,"" "",AMS,YYZ,2017-01-01,12:30:00,2017-01-01,12:58:00,NULL,NULL,NULL,NULL,2017-01-01,20:40:00,2017-01-01,20:38:00,NULL,NULL,NULL,NULL"
"13064429,KL,PHBFG,691,"" "",AMS,YYZ,2017-01-03,12:30:00,2017-01-03,12:44:00,NULL,NULL,NULL,NULL,2017-01-03,20:40:00,2017-01-03,20:48:00,NULL,NULL,NULL,NULL"
"13063202,KL,PHBFY,691,"" "",AMS,YYZ,2017-01-04,12:30:00,2017-01-04,13:04:00,NULL,NULL,NULL,NULL,2017-01-04,20:40:00,2017-01-04,21:07:00,NULL,NULL,NULL,NULL"
"13076212,KL,PHBXL,1575,"" "",AMS,ATH,2017-01-05,11:00:00,2017-01-05,11:26:00,NULL,NULL,NULL,NULL,2017-01-05,14:10:00,2017-01-05,14:23:00,NULL,NULL,NULL,NULL"
"13064725,KL,PHBXD,1575,"" "",AMS,ATH,2017-01-03,11:00:00,2017-01-03,11:00:00,NULL,NULL,NULL,NULL,2017-01-03,14:10:00,2017-01-03,13:54:00,NULL,NULL,NULL,NULL"
"13057237,KL,PHBXN,1575,"" "",AMS,ATH,2017-01-02,11:00:00,2017-01-02,11:44:00,NULL,NULL,NULL,NULL,2017-01-02,14:10:00,2017-01-02,14:47:00,NULL,NULL,NULL,NULL"
"13063489,KL,PHBXV,1575,"" "",AMS,ATH,2017-01-04,11:00:00,2017-01-04,11:06:00,NULL,NULL,NULL,NULL,2017-01-04,14:10:00,2017-01-04,13:58:00,NULL,NULL,NULL,NULL"
"13058451,KL,PHBGF,1575,"" "",AMS,ATH,2017-01-01,11:00:00,2017-01-01,11:08:00,NULL,NULL,NULL,NULL,2017-01-01,14:10:00,2017-01-01,14:12:00,NULL,NULL,NULL,NULL"
"13076255,KL,PHBXB,1673,"" "",AMS,BCN,2017-01-05,13:25:00,2017-01-05,13:25:00,NULL,NULL,NULL,NULL,2017-01-05,15:30:00,2017-01-05,15:18:00,NULL,NULL,NULL,NULL"
"13076257,KL,PHBXZ,1675,"" "",AMS,BCN,2017-01-05,15:55:00,2017-01-05,15:50:00,NULL,NULL,NULL,NULL,2017-01-05,18:00:00,2017-01-05,17:47:00,NULL,NULL,NULL,NULL"
"13076259,KL,PHBGA,1681,"" "",AMS,BCN,2017-01-05,19:55:00,2017-01-05,19:55:00,NULL,NULL,NULL,NULL,2017-01-05,22:05:00,2017-01-05,21:57:00,NULL,NULL,NULL,NULL"
"13076251,KL,PHBXA,1665,"" "",AMS,BCN,NULL,NULL,NULL,NULL,2017-01-05,08:15:00,2017-01-05,08:16:00,NULL,NULL,NULL,NULL,2017-01-05,10:25:00,2017-01-05,10:17:00"
"13076253,KL,PHBXT,1671,"" "",AMS,BCN,NULL,NULL,NULL,NULL,2017-01-05,10:20:00,2017-01-05,10:34:00,NULL,NULL,NULL,NULL,2017-01-05,12:30:00,2017-01-05,12:26:00"
"13064770,KL,PHBXR,1681,"" "",AMS,BCN,2017-01-03,19:55:00,2017-01-03,20:08:00,NULL,NULL,NULL,NULL,2017-01-03,22:05:00,2017-01-03,22:15:00,NULL,NULL,NULL,NULL"
"13058488,KL,PHBXN,1671,"" "",AMS,BCN,NULL,NULL,NULL,NULL,2017-01-01,10:20:00,2017-01-01,10:27:00,NULL,NULL,NULL,NULL,2017-01-01,12:30:00,2017-01-01,12:28:00"
"13063528,KL,PHBXD,1671,"" "",AMS,BCN,NULL,NULL,NULL,NULL,2017-01-04,10:20:00,2017-01-04,10:26:00,NULL,NULL,NULL,NULL,2017-01-04,12:30:00,2017-01-04,12:19:00"
"13063530,KL,PHBXT,1673,"" "",AMS,BCN,2017-01-04,13:25:00,2017-01-04,13:22:00,NULL,NULL,NULL,NULL,2017-01-04,15:30:00,2017-01-04,15:09:00,NULL,NULL,NULL,NULL"
"13063532,KL,PHBCB,1675,"" "",AMS,BCN,2017-01-04,15:55:00,2017-01-04,15:49:00,NULL,NULL,NULL,NULL,2017-01-04,18:00:00,2017-01-04,17:37:00,NULL,NULL,NULL,NULL"
"13058490,KL,PHBXH,1673,"" "",AMS,BCN,2017-01-01,13:25:00,2017-01-01,13:27:00,NULL,NULL,NULL,NULL,2017-01-01,15:30:00,2017-01-01,15:36:00,NULL,NULL,NULL,NULL"
"13058492,KL,PHBXR,1675,"" "",AMS,BCN,2017-01-01,15:55:00,2017-01-01,15:56:00,NULL,NULL,NULL,NULL,2017-01-01,18:00:00,2017-01-01,18:00:00,NULL,NULL,NULL,NULL"
"13058494,KL,PHBCB,1681,"" "",AMS,BCN,2017-01-01,19:55:00,2017-01-01,20:10:00,NULL,NULL,NULL,NULL,2017-01-01,22:05:00,2017-01-01,22:17:00,NULL,NULL,NULL,NULL"
"13057282,KL,PHBXF,1675,"" "",AMS,BCN,2017-01-02,15:55:00,2017-01-02,15:58:00,NULL,NULL,NULL,NULL,2017-01-02,18:00:00,2017-01-02,17:54:00,NULL,NULL,NULL,NULL"
"13057284,KL,PHBXO,1681,"" "",AMS,BCN,2017-01-02,19:55:00,2017-01-02,20:04:00,NULL,NULL,NULL,NULL,2017-01-02,22:05:00,2017-01-02,22:00:00,NULL,NULL,NULL,NULL"
"13057276,KL,PHBXW,1665,"" "",AMS,BCN,NULL,NULL,NULL,NULL,2017-01-02,08:15:00,2017-01-02,08:17:00,NULL,NULL,NULL,NULL,2017-01-02,10:25:00,2017-01-02,10:19:00"
"13063551,KL,PHBCA,1707,"" "",AMS,BCN,2017-01-04,19:45:00,2017-01-04,19:58:00,NULL,NULL,NULL,NULL,2017-01-04,22:00:00,2017-01-04,22:24:00,NULL,NULL,NULL,NULL"
"13063534,KL,PHBXT,1681,"" "",AMS,BCN,2017-01-04,19:55:00,2017-01-04,20:10:00,NULL,NULL,NULL,NULL,2017-01-04,22:05:00,2017-01-04,22:08:00,NULL,NULL,NULL,NULL"
"13063526,KL,PHBXO,1665,"" "",AMS,BCN,NULL,NULL,NULL,NULL,2017-01-04,08:15:00,2017-01-04,08:22:00,NULL,NULL,NULL,NULL,2017-01-04,10:25:00,2017-01-04,10:24:00"
"13064762,KL,PHBCA,1665,"" "",AMS,BCN,NULL,NULL,NULL,NULL,2017-01-03,08:15:00,2017-01-03,08:11:00,NULL,NULL,NULL,NULL,2017-01-03,10:25:00,2017-01-03,10:08:00"
"13064764,KL,PHBXT,1671,"" "",AMS,BCN,NULL,NULL,NULL,NULL,2017-01-03,10:20:00,2017-01-03,10:28:00,NULL,NULL,NULL,NULL,2017-01-03,12:30:00,2017-01-03,12:21:00"
"13064766,KL,PHBXB,1673,"" "",AMS,BCN,2017-01-03,13:25:00,2017-01-03,13:24:00,NULL,NULL,NULL,NULL,2017-01-03,15:30:00,2017-01-03,15:18:00,NULL,NULL,NULL,NULL"
"13064768,KL,PHBXA,1675,"" "",AMS,BCN,2017-01-03,15:55:00,2017-01-03,16:27:00,NULL,NULL,NULL,NULL,2017-01-03,18:00:00,2017-01-03,18:14:00,NULL,NULL,NULL,NULL"
"13057278,KL,PHBXE,1671,"" "",AMS,BCN,NULL,NULL,NULL,NULL,2017-01-02,10:20:00,2017-01-02,10:31:00,NULL,NULL,NULL,NULL,2017-01-02,12:30:00,2017-01-02,12:34:00"
"13057280,KL,PHBXD,1673,"" "",AMS,BCN,2017-01-02,13:25:00,2017-01-02,13:33:00,NULL,NULL,NULL,NULL,2017-01-02,15:30:00,2017-01-02,15:29:00,NULL,NULL,NULL,NULL"
"13056433,KL,PHAOD,436,"" "",BAH,DOH,2017-01-02,19:10:00,2017-01-02,19:01:00,NULL,NULL,NULL,NULL,2017-01-02,20:00:00,2017-01-02,19:46:00,NULL,NULL,NULL,NULL"
"13062759,KL,PHAOA,436,"" "",BAH,DOH,2017-01-04,19:10:00,2017-01-04,19:06:00,NULL,NULL,NULL,NULL,2017-01-04,20:00:00,2017-01-04,19:54:00,NULL,NULL,NULL,NULL"
"13063988,KL,PHAOA,436,"" "",BAH,DOH,2017-01-03,19:10:00,2017-01-03,18:56:00,NULL,NULL,NULL,NULL,2017-01-03,20:00:00,2017-01-03,19:47:00,NULL,NULL,NULL,NULL"
"13075443,KL,PHAOA,436,"" "",BAH,DOH,2017-01-05,19:10:00,2017-01-05,18:50:00,NULL,NULL,NULL,NULL,2017-01-05,20:00:00,2017-01-05,19:33:00,NULL,NULL,NULL,NULL"
"13075894,KL,PHAOA,435,"" "",AMS,DOH,NULL,NULL,NULL,NULL,2017-01-05,10:55:00,2017-01-05,11:03:00,NULL,NULL,NULL,NULL,2017-01-05,19:20:00,2017-01-05,19:25:00"
"13064405,KL,PHAOA,435,"" "",AMS,DOH,NULL,NULL,NULL,NULL,2017-01-03,10:55:00,2017-01-03,11:01:00,NULL,NULL,NULL,NULL,2017-01-03,19:20:00,2017-01-03,19:06:00"
"13056900,KL,PHAOD,435,"" "",AMS,DOH,NULL,NULL,NULL,NULL,2017-01-02,10:55:00,2017-01-02,11:13:00,NULL,NULL,NULL,NULL,2017-01-02,19:20:00,2017-01-02,19:28:00"
"13063177,KL,PHAOA,435,"" "",AMS,DOH,NULL,NULL,NULL,NULL,2017-01-04,10:55:00,2017-01-04,11:23:00,NULL,NULL,NULL,NULL,2017-01-04,19:20:00,2017-01-04,19:44:00"
"13076233,KL,PHBGB,1621,"" "",AMS,MXP,2017-01-05,16:05:00,2017-01-05,16:03:00,NULL,NULL,NULL,NULL,2017-01-05,18:15:00,2017-01-05,18:07:00,NULL,NULL,NULL,NULL"
"13075432,KL,PHBVF,751,"" "",AMS,UIO,NULL,NULL,NULL,NULL,2017-01-05,10:15:00,2017-01-05,10:30:00,NULL,NULL,NULL,NULL,2017-01-05,16:15:00,2017-01-05,15:58:00"
"13057748,KL,PHBQP,755,"" "",AMS,UIO,NULL,NULL,NULL,NULL,2017-01-01,10:15:00,2017-01-01,10:20:00,NULL,NULL,NULL,NULL,2017-01-01,16:15:00,2017-01-01,15:47:00"
"13063978,KL,PHBQO,751,"" "",AMS,UIO,NULL,NULL,NULL,NULL,2017-01-03,10:15:00,2017-01-03,10:31:00,NULL,NULL,NULL,NULL,2017-01-03,16:15:00,2017-01-03,15:55:00"
"13056420,KL,PHBQI,753,"" "",AMS,UIO,NULL,NULL,NULL,NULL,2017-01-02,10:15:00,2017-01-02,10:44:00,NULL,NULL,NULL,NULL,2017-01-02,16:15:00,2017-01-02,15:46:00"
"13062746,KL,PHBQC,755,"" "",AMS,UIO,NULL,NULL,NULL,NULL,2017-01-04,10:15:00,2017-01-04,11:11:00,NULL,NULL,NULL,NULL,2017-01-04,16:15:00,2017-01-04,16:49:00"
"13076278,KL,PHBXR,1715,"" "",AMS,VLC,2017-01-05,12:55:00,2017-01-05,13:00:00,NULL,NULL,NULL,NULL,2017-01-05,15:25:00,2017-01-05,15:16:00,NULL,NULL,NULL,NULL"
"13064789,KL,PHBGW,1715,"" "",AMS,VLC,2017-01-03,12:55:00,2017-01-03,12:59:00,NULL,NULL,NULL,NULL,2017-01-03,15:25:00,2017-01-03,15:05:00,NULL,NULL,NULL,NULL"
"13057305,KL,PHBGW,1715,"" "",AMS,VLC,2017-01-02,12:55:00,2017-01-02,13:01:00,NULL,NULL,NULL,NULL,2017-01-02,15:25:00,2017-01-02,15:07:00,NULL,NULL,NULL,NULL"
"13058515,KL,PHBGW,1715,"" "",AMS,VLC,2017-01-01,12:55:00,2017-01-01,13:04:00,NULL,NULL,NULL,NULL,2017-01-01,15:25:00,2017-01-01,15:21:00,NULL,NULL,NULL,NULL"
"13076073,KL,PHEZI,1211,"" "",AMS,KRS,2017-01-05,19:25:00,2017-01-05,19:34:00,NULL,NULL,NULL,NULL,2017-01-05,20:55:00,2017-01-05,21:04:00,NULL,NULL,NULL,NULL"
"13076071,KL,PHEZA,1209,"" "",AMS,KRS,2017-01-05,11:10:00,2017-01-05,11:30:00,NULL,NULL,NULL,NULL,2017-01-05,12:35:00,2017-01-05,12:56:00,NULL,NULL,NULL,NULL"
"13064582,KL,PHEZS,1209,"" "",AMS,KRS,2017-01-03,11:10:00,2017-01-03,11:34:00,NULL,NULL,NULL,NULL,2017-01-03,12:35:00,2017-01-03,13:07:00,NULL,NULL,NULL,NULL"
"13064584,KL,PHEXE,1211,"" "",AMS,KRS,2017-01-03,19:25:00,2017-01-03,19:29:00,NULL,NULL,NULL,NULL,2017-01-03,20:55:00,2017-01-03,20:47:00,NULL,NULL,NULL,NULL"
"13057088,KL,PHEZF,1209,"" "",AMS,KRS,2017-01-02,11:10:00,2017-01-02,11:34:00,NULL,NULL,NULL,NULL,2017-01-02,12:35:00,2017-01-02,13:12:00,NULL,NULL,NULL,NULL"
"13057248,KL,PHBCB,1601,"" "",AMS,FCO,NULL,NULL,NULL,NULL,2017-01-02,09:55:00,2017-01-02,10:18:00,NULL,NULL,NULL,NULL,2017-01-02,12:10:00,2017-01-02,12:29:00"
"13057250,KL,PHBXR,1607,"" "",AMS,FCO,2017-01-02,15:55:00,2017-01-02,16:01:00,NULL,NULL,NULL,NULL,2017-01-02,18:10:00,2017-01-02,18:04:00,NULL,NULL,NULL,NULL"
"13057266,KL,PHEZA,1642,"" "",BLQ,FLR,2017-01-02,14:00:00,2017-01-02,15:41:00,NULL,NULL,NULL,NULL,2017-01-02,11:40:00,NULL,NULL,NULL,NULL,NULL,NULL"
"13076243,KL,PHEZL,1645,"" "",AMS,FLR,2017-01-05,20:00:00,2017-01-05,20:03:00,NULL,NULL,NULL,NULL,2017-01-05,22:00:00,2017-01-05,22:01:00,NULL,NULL,NULL,NULL"
"13076241,KL,PHEZD,1641,"" "",AMS,FLR,NULL,NULL,NULL,NULL,2017-01-05,09:55:00,2017-01-05,10:02:00,NULL,NULL,NULL,NULL,2017-01-05,11:55:00,2017-01-05,11:51:00"
"13064752,KL,PHEZC,1641,"" "",AMS,FLR,NULL,NULL,NULL,NULL,2017-01-03,09:55:00,2017-01-03,09:55:00,NULL,NULL,NULL,NULL,2017-01-03,11:55:00,2017-01-03,11:34:00"
"13064754,KL,PHEZL,1645,"" "",AMS,FLR,2017-01-03,20:00:00,2017-01-03,20:22:00,NULL,NULL,NULL,NULL,2017-01-03,22:00:00,2017-01-03,22:00:00,NULL,NULL,NULL,NULL"
"13057268,KL,PHEZD,1645,"" "",AMS,FLR,2017-01-02,20:00:00,2017-01-02,20:45:00,NULL,NULL,NULL,NULL,2017-01-02,22:00:00,2017-01-02,22:34:00,NULL,NULL,NULL,NULL"
